gene_short_name,num_cells_expressed,gene_id,status,term,estimate,std_err,test_val,p_value,normalized_effect,model_component,q_value,intercept
nhr-170,12,WBGene00008309,OK,embryo.time,0.0112589494836572,0.0020837527883337,5.40320787892512,6.63141626163707e-08,3.29536831164647e-06,count,3.76001302034822e-05,-13.1135156244218
ceh-51,218,WBGene00013583,OK,embryo.time,-0.007951114575394,0.0011528401486339,-6.89697924279958,5.49338322179943e-12,-0.0110859895718928,count,3.43885789684644e-09,-1.24111238400457
nhr-95,1272,WBGene00003685,OK,embryo.time,0.0017454391744885,0.0002744073426147,6.36075972988354,2.05730736577446e-10,0.0019343472396656,count,1.24672826365932e-07,-3.40805759418891
nhr-145,276,WBGene00012703,OK,embryo.time,0.0039118175273946,0.0005504964404463,7.10598151047635,1.24065946851612e-12,0.0010879976049313,count,7.87818762507736e-10,-6.03913647475418
bed-1,1166,WBGene00012674,OK,embryo.time,-0.0027993226447004,0.0003565440849254,-7.85126654193537,4.355104879318221e-15,-0.0038344864633155,count,2.87872432522934e-12,-1.6705034348554
dmd-3,411,WBGene00012832,OK,embryo.time,-0.0088147184331574,0.0006269423043373,-14.0598558626122,1.17230078931219e-44,-0.0125832417121783,count,9.29634525924567e-42,-0.0563032085437654
swsn-1,2114,WBGene00004203,OK,embryo.time,-0.0070983234909372,0.0002815140233215,-25.2148131278995,7.83958570998207e-138,-0.0101809796413007,count,7.14970216750365e-135,0.536715052367314
hif-1,4231,WBGene00001851,OK,embryo.time,0.0024916100902257,0.0001380728935768,18.0456136297255,3.84339929338276e-72,0.0032442041733304,count,3.28226299654888e-69,-2.38094954109649
2L52.1,232,WBGene00007063,OK,embryo.time,-0.0037336549812462,0.0008121369434162,-4.59732193137337,4.30946104781168e-06,-0.0045466636539041,count,0.0022667765111489,-2.91439141882432
nfyc-1,4418,WBGene00017742,OK,embryo.time,-0.0051907947693597,0.0001700440467487,-30.5261775910955,1.89761629753209e-199,-0.0074507249534938,count,1.7799640870851e-196,0.675672108066757
nfyb-1,1877,WBGene00021132,OK,embryo.time,-0.0052492321923435,0.0002870116019168,-18.2892682988649,4.92204508352786e-74,-0.0074706949970817,count,4.21327059149985e-71,-0.312162864701344
ZC204.12,127,WBGene00022562,OK,embryo.time,0.0055418437509675,0.0007214513837948,7.6815207170543,1.65477263069983e-14,0.0004304797767054,count,1.08222130047769e-11,-7.47429128951803
duxl-1,3816,WBGene00022554,OK,embryo.time,-0.009054618452673,0.0002082538322344,-43.4787602970992,0.0,-0.0130457538090794,count,0.0,2.02491075443451
ceh-83,914,WBGene00018446,OK,embryo.time,-0.0071511133085536,0.0004301972462805,-16.6228709513653,1.4102007478471401e-61,-0.0101658380341449,count,1.1761074237045101e-58,-0.392333690558367
ceh-86,1680,WBGene00018355,OK,embryo.time,-0.0049092316085333,0.0003009016481873,-16.3150705159207,2.11423656979794e-59,-0.0069693810023857,count,1.75270211636249e-56,-0.482086241713372
T10D4.6,564,WBGene00020408,OK,embryo.time,-0.002032827078776,0.0005181616907483,-3.92315201040826,8.77314559509844e-05,-0.0025504235810742,count,0.0431638763278843,-2.70641246542694
hlh-1,7817,WBGene00001948,OK,embryo.time,-0.0057578699603631,0.0001234612153773,-46.6370749936687,0.0,-0.0082939227607714,count,0.0,1.86161792733906
hmg-11,6117,WBGene00001976,OK,embryo.time,-0.0055250426531606,0.0001416917222951,-38.9934045804886,5.12237e-319,-0.0079505612059504,count,4.93284597e-316,1.36352570195319
ZK546.5,485,WBGene00022762,OK,embryo.time,-0.003806170553457,0.0005707340218916,-6.66890426619681,2.6541918804396797e-11,-0.0050324717468827,count,1.63763639023128e-08,-2.20793461725274
F56D1.1,830,WBGene00018959,OK,embryo.time,-0.0027578797601598,0.0004149494287864,-6.6463033055025,3.0940367766376095e-11,-0.0036897145540782,count,1.89973858085549e-08,-2.0571378256772
cdc-14,4551,WBGene00000383,OK,embryo.time,-0.0025563993030362,0.0001636566313037,-15.6205054611695,1.23343459990695e-54,-0.0036407382740783,count,1.0151166757234201e-51,-0.261861448189559
hlh-14,1008,WBGene00001958,OK,embryo.time,-0.0024801255801845,0.0004288201204782,-5.7836035711628,7.43625716770326e-09,-0.0033872099478009,count,4.35764670027411e-06,-1.72768165462246
lect-2,6458,WBGene00019407,OK,embryo.time,0.0005450869545389,0.0001200323041809,4.54116879833483,5.63160516541243e-06,0.0007674314872577,count,0.0029509611066761,-0.90487050794122
egl-44,663,WBGene00001208,OK,embryo.time,0.0051300146169544,0.0003396229268668,15.1050303472756,3.15409490646521e-51,0.0020000607716613,count,2.58004963348854e-48,-5.60113963776945
nhr-22,372,WBGene00003621,OK,embryo.time,-0.0032732325644162,0.0006426882825313,-5.09303289539409,3.56036447028158e-07,-0.0041276456431554,count,0.0001961760823125,-2.66601139109612
aptf-1,39,WBGene00019424,OK,embryo.time,0.0060454108024596,0.00126746643283,4.76968118908002,1.86003135749006e-06,0.0001341964242183,count,0.0009969768076146,-8.76695129958092
klf-3,63,WBGene00003480,OK,embryo.time,0.0058527357659242,0.0010597304339275,5.52285333944111,3.38281255799953e-08,0.0001761816813539,count,1.93158597061773e-05,-8.45667339525628
tab-1,469,WBGene00006380,OK,embryo.time,-0.0091387642591855,0.0008353251667467,-10.9403674437073,9.08875318868939e-28,-0.0130922126581129,count,6.63478982774325e-25,0.354811786053795
ceh-38,1749,WBGene00000459,OK,embryo.time,-0.004255805055296,0.0002997733637645,-14.1967418380711,1.7158202688327e-45,-0.0060172125589481,count,1.37094039479733e-42,-0.709722038180264
ada-2,1802,WBGene00017967,OK,embryo.time,-0.0036535462136172,0.0002967685791307,-12.3110951446365,1.0983585343226599e-34,-0.0051412061250731,count,8.369492031538671e-32,-0.923885366057668
nfi-1,1220,WBGene00003592,OK,embryo.time,-0.0042546514441487,0.0003568310006252,-11.923435566678,1.19515286404895e-32,-0.0059560863837029,count,9.035355652210059e-30,-1.11530927404129
lir-2,2740,WBGene00003045,OK,embryo.time,-0.0017235484537449,0.0002146103610654,-8.03105891620527,1.02717963168867e-15,-0.0024087900804165,count,6.8718317359972e-13,-1.17111637854042
lir-1,2536,WBGene00003044,OK,embryo.time,-0.0024640643184797,0.000229413483212,-10.7407127252514,7.94377104766254e-27,-0.0034602156720161,count,5.75923400955534e-24,-1.00533021450187
lin-26,921,WBGene00003012,OK,embryo.time,-0.0016032911566902,0.0003841873708978,-4.17320109441172,3.01798607697841e-05,-0.002083310862896,count,0.0151201102456618,-2.3996436660602
mig-5,1426,WBGene00003241,OK,embryo.time,-0.003797176700822,0.0003367304167503,-11.2766073747258,2.16203694265246e-29,-0.0053135682612661,count,1.59774530062017e-26,-1.12876883004119
hel-1,7389,WBGene00001840,OK,embryo.time,-0.0040259468286413,0.0001222576306233,-32.930024965422,8.43297072717836e-231,-0.0057875872967698,count,7.97759030791073e-228,1.03375078008528
efl-3,1909,WBGene00009899,OK,embryo.time,-0.0115443566135729,0.0003858269623821,-29.9210727583573,6.8448020395546e-192,-0.0166330956558308,count,6.38620030290444e-189,2.03370992586867
T22C8.3,524,WBGene00011924,OK,embryo.time,-0.0051312971887077,0.0005919170921656,-8.66894579768551,4.73644572505935e-18,-0.0070236212069193,count,3.2634111045658903e-15,-1.68383299364351
dpl-1,1075,WBGene00001061,OK,embryo.time,-0.0076440426862878,0.000428513856771,-17.838495921434,1.49407986120046e-70,-0.0109099537244969,count,1.27295604174279e-67,-0.0751820382779219
zfp-2,2851,WBGene00009448,OK,embryo.time,-0.0038336846984478,0.0002229112248513,-17.198257741416,9.48415723831736e-66,-0.0054520085969632,count,7.99514455190153e-63,-0.366798208041507
nhr-19,464,WBGene00003618,OK,embryo.time,0.0026955882957401,0.0004454619642276,6.05121988453896,1.4667770950573902e-09,0.0016386962831359,count,8.72732371559147e-07,-4.92364307782853
mab-3,135,WBGene00003100,OK,embryo.time,-0.0049748500872961,0.0011148115995804,-4.4625029818208,8.15126738146696e-06,-0.0062913293999207,count,0.0042305077709813,-2.64231565739364
sdz-38,718,WBGene00014131,OK,embryo.time,0.0060248046702871,0.0002861133905012,21.057401961273,3.12774322826935e-97,0.0028900884064783,count,2.73990306796395e-94,-5.30507583645434
die-1,2487,WBGene00000995,OK,embryo.time,-0.0090915146460129,0.0002599393634562,-34.9755209258339,4.0118398927674603e-259,-0.0130847303478631,count,3.8272952577001597e-256,1.42691958066923
F33H1.4,941,WBGene00009365,OK,embryo.time,-0.0054075615639055,0.0004219801514832,-12.8147296618042,1.99716590408392e-37,-0.0076055615628324,count,1.543809243856869e-34,-0.943438045352525
ztf-27,1221,WBGene00011661,OK,embryo.time,0.0031592513246532,0.0002558398649936,12.3485498428142,6.928147383629981e-35,0.0028995086192933,count,5.28617645370967e-32,-4.04801804186101
ZK673.4,242,WBGene00014060,OK,embryo.time,-0.0035203713907838,0.0008226128639436,-4.27949956180716,1.88308629359222e-05,-0.0041960011601448,count,0.0095284166455766,-3.04464509178077
cey-1,16414,WBGene00000472,OK,embryo.time,0.001325681147674,4.29703344242841e-05,30.8510782016358,1.46062787547856e-203,0.0019052215096451,count,1.37152957507437e-200,0.954257558184617
lir-3,766,WBGene00003046,OK,embryo.time,-0.0025307381142937,0.000435752228394,-5.80774566230155,6.44159150888299e-09,-0.0033352149483581,count,3.7876558072232e-06,-2.24693779211087
unc-130,1398,WBGene00006853,OK,embryo.time,-0.0024437358952818,0.0003107641106533,-7.86363615201207,3.9470757690116806e-15,-0.0033882288554788,count,2.6169112348547397e-12,-1.39832180308293
hmg-12,259,WBGene00001977,OK,embryo.time,-0.0035341753004293,0.0007949115528313,-4.4459981589664,8.80222485939536e-06,-0.004243044204479,count,0.0045595524771668,-3.00227812706033
Y17G7B.20,2744,WBGene00012471,OK,embryo.time,-0.0055337265537619,0.0002362945820747,-23.4187618910857,1.87319920165349e-119,-0.0079229413413701,count,1.6802596838831798e-116,0.271835950910238
ceh-99,1237,WBGene00044032,OK,embryo.time,-0.0063214706635307,0.0003650761600534,-17.3154846994253,1.28895634620398e-66,-0.0090248477249195,count,1.08916811254236e-63,-0.049269829459988
ceh-100,1821,WBGene00012584,OK,embryo.time,-0.0031541823480843,0.0002847292204438,-11.0778315733381,1.99746221344783e-28,-0.0044197550979246,count,1.4681347268841602e-25,-1.0831789215912
zyx-1,3087,WBGene00006999,OK,embryo.time,0.0055179767867278,0.0001324600394735,41.657671314741,0.0,0.005069140494597,count,0.0,-4.04657349997137
moe-3,78,WBGene00003388,OK,embryo.time,0.0048843199361068,0.0010231853521371,4.773641379741,1.82385600294925e-06,0.000323328442626,count,0.0009794106735837,-7.64227238839277
ztf-22,1682,WBGene00012988,OK,embryo.time,-0.0034643462895759,0.0002897143955782,-11.9577982400942,7.93310633151787e-33,-0.004860460109895,count,6.013294599290549e-30,-1.03842832685076
Y48C3A.12,313,WBGene00012994,OK,embryo.time,-0.0050424548806501,0.0007370756361894,-6.84116342078358,8.11495332919696e-12,-0.0066357132549611,count,5.0637308774189e-09,-2.26234893255951
lin-38,159,WBGene00013006,OK,embryo.time,-0.0071652365043755,0.001104078842071,-6.48978698924709,8.826289886944919e-11,-0.0094654821409277,count,5.39286312092335e-08,-2.21670330346833
ing-3,732,WBGene00013095,OK,embryo.time,-0.0031420466524917,0.0004588522638699,-6.84762155468535,7.75796326022477e-12,-0.004209235690258,count,4.8487270376404815e-09,-2.03862496940429
mcd-1,1816,WBGene00013096,OK,embryo.time,-0.0058236915352561,0.000313719062794,-18.5633970833295,3.4186394791146e-76,-0.0083072791828418,count,2.93319267308033e-73,-0.126304923365938
zip-3,209,WBGene00012330,OK,embryo.time,0.0045782489996076,0.0005900329434468,7.75931081553252,9.006840235943791e-15,0.0007816375952137,count,5.93550771548696e-12,-6.61570482511704
hmg-1.1,12095,WBGene00001971,OK,embryo.time,-0.0076794681210245,8.49884215116735e-05,-90.3589922536656,0.0,-0.0110769924420093,count,0.0,3.95136453575038
nurf-1,12314,WBGene00009180,OK,embryo.time,-0.00452140493486,9.97844038712746e-05,-45.3117397052633,0.0,-0.0065178003475673,count,0.0,2.52916276599906
