gene_id,gene_short_name,cell_group,marker_score,mean_expression,fraction_expressing,specificity,pseudo_R2,marker_test_p_value,marker_test_q_value
WBGene00006836,unc-112,BWM_posterior,0.173467837173523,1.91227404636394,0.819778188539741,0.211603381986191,0.0004866816466517,0.284332930404793,1.0
WBGene00003370,mlc-2,BWM_head_row_1,0.194195343067934,3.4982987273938,0.918650793650794,0.211391906924922,6.77048873098264e-05,0.72070451786684,1.0
WBGene00006789,unc-54,BWM_head_row_1,0.164799187739383,1.66198172999859,0.779761904761905,0.211345523207758,7.59718577903108e-05,0.704898520940857,1.0
WBGene00006771,tln-1,BWM_head_row_1,0.121795987304638,0.77508790603152,0.577380952380952,0.210945627496693,9.85954254500383e-05,0.666150596224122,1.0
WBGene00002179,jph-1,BWM_anterior,0.0615117118126428,0.291295463483753,0.29162656400385,0.210926298921901,9.94918789067116e-07,0.96154242055111,1.0
WBGene00003929,pat-2,BWM_posterior,0.110542701313683,0.770018786010337,0.524953789279113,0.21057606130529,0.0005789016233022,0.242930139237339,1.0
WBGene00006823,unc-94,BWM_far_posterior,0.108723014434878,0.866834122376104,0.516339869281046,0.210564825424511,0.0036496560443584,0.0524746834035275,1.0
WBGene00006508,tns-1,BWM_anterior,0.181818112677988,2.22845038915952,0.864292589027912,0.210366390949253,0.0004362239374194,0.312625189708891,1.0
WBGene00020195,T03G6.3,BWM_anterior,0.0702051871872863,0.445376260111071,0.333974975938402,0.210210920713517,0.0006397405183687,0.221392153049953,1.0
WBGene00006754,unc-15,BWM_anterior,0.197663640255827,5.78210633557714,0.940327237728585,0.210207289893351,0.0005142450684402,0.272934544160883,1.0
WBGene00017440,upb-1,BWM_posterior,0.0541429866407436,0.266613543017039,0.257855822550832,0.209973876506396,0.0008080979774877,0.167686882879537,1.0
WBGene00001840,hel-1,BWM_far_posterior,0.0493184659553782,0.33368355548223,0.235294117647059,0.209603480310357,0.0011631604345625,0.273713647990791,1.0
WBGene00003369,mlc-1,BWM_head_row_1,0.1944545606558,3.41446458310292,0.928571428571429,0.209412603783169,0.0002946349293538,0.455766363617366,1.0
WBGene00004130,ketn-1,BWM_head_row_2,0.0685407471890897,0.393115142074094,0.327309236947791,0.209406700001022,0.0004771820396277,0.343640969899688,1.0
WBGene00011906,hsp-12.1,BWM_posterior,0.187880879557483,3.3379194109932,0.897412199630314,0.209358508425538,3.73128319457533e-08,0.992520985769371,1.0
WBGene00001824,hbl-1,BWM_head_row_1,0.109501726864837,0.704663142897023,0.523809523809524,0.209048751287415,7.28348719554557e-05,0.710775419592835,1.0
WBGene00001840,hel-1,BWM_anterior,0.0623045628734672,0.332036789773596,0.298363811357074,0.208820776856556,1.71519544403247e-05,0.841320448281589,1.0
WBGene00009180,nurf-1,BWM_head_row_1,0.115503556582537,1.24708652215396,0.553571428571429,0.208651586084582,0.0039460521940326,0.0063154819003126,1.0
WBGene00019227,sgca-1,BWM_anterior,0.188363329941178,2.85923619446405,0.90279114533205,0.208645522184312,5.30752528130955e-05,0.724702234914644,1.0
WBGene00006789,unc-54,BWM_head_row_2,0.154929502225343,1.63273059842212,0.742971887550201,0.208526735427623,0.0017017684295168,0.0736664671853289,1.0
WBGene00018367,F42H10.3,BWM_posterior,0.0828123460001322,0.479854876874972,0.397412199630314,0.208378972958472,0.0007483406427189,0.184287662898343,1.0
WBGene00006826,unc-97,BWM_anterior,0.133644656971692,0.944121619359142,0.641963426371511,0.208181107336713,0.0001938149996547,0.500937537896082,1.0
WBGene00000063,act-1,BWM_posterior,0.104447023337488,0.95153791813149,0.50184842883549,0.208124639504903,0.000453976792424,0.301121390968034,1.0
WBGene00003495,mup-2,BWM_head_row_2,0.196665717373666,4.25604970023175,0.94578313253012,0.207939548305914,0.0001311838671245,0.619537354415391,1.0
WBGene00006823,unc-94,BWM_head_row_2,0.116436759412748,0.851995489346647,0.560240963855422,0.207833355510927,0.0036167111234026,0.0090991497088357,1.0
WBGene00001131,dys-1,BWM_anterior,0.114123664587011,0.783321456158419,0.549566891241578,0.207661098959552,0.0007785399918274,0.177331900557201,1.0
WBGene00003929,pat-2,BWM_head_row_2,0.104181683961259,0.75532344276872,0.502008032128514,0.207529914450828,0.0012115859990458,0.131263621264892,1.0
WBGene00003991,pfn-3,BWM_head_row_2,0.103729030836158,0.687592638745162,0.5,0.207458061672316,5.52284947015185e-05,0.747337291899962,1.0
WBGene00014569,bkip-1,BWM_anterior,0.0970108629398769,0.546100518586799,0.467757459095284,0.207395651429078,3.73186864705295e-05,0.767754915134235,1.0
WBGene00000066,act-4,BWM_head_row_2,0.20697547740873,33.1844120516367,0.997991967871486,0.207391927061464,0.0085925196728724,5.741019146269e-05,0.293366078374346
WBGene00004363,ric-3,BWM_posterior,0.0760861050742129,0.442461359360178,0.366913123844732,0.207368175542313,0.0010973352125641,0.107875052987697,1.0
WBGene00006789,unc-54,BWM_anterior,0.16083424135775,1.62033684529323,0.775745909528393,0.20732850715968,0.0004438054193879,0.30845611078885,1.0
WBGene00003931,pat-4,BWM_head_row_1,0.0978107113528508,0.605960565963626,0.472222222222222,0.207128565217802,0.0012459211013435,0.125046336946466,1.0
WBGene00013236,Y56A3A.18,BWM_far_posterior,0.0500675337586271,0.278458884172719,0.241830065359477,0.207036017974863,0.0018845097174706,0.163533800563112,1.0
WBGene00000554,cnb-1,BWM_head_row_1,0.0808996837730719,0.373429078267162,0.390873015873016,0.206971779805219,2.35132186961272e-05,0.833130502572081,1.0
WBGene00003929,pat-2,BWM_head_row_1,0.113572019008174,0.751061706107591,0.549603174603175,0.20664367357444,5.78505712770533e-05,0.741040075469604,1.0
WBGene00000832,ctn-1,BWM_anterior,0.0608566865138614,0.288128286006787,0.29451395572666,0.206634304862425,0.0001179945343326,0.599501641287079,1.0
WBGene00000554,cnb-1,BWM_far_posterior,0.0660640797891009,0.371783891274438,0.320261437908497,0.206281718525152,0.0013584419273141,0.236854034631886,1.0
WBGene00006959,xbp-1,BWM_posterior,0.130694693654499,1.21235280354482,0.634011090573013,0.206139443927359,0.00045943552449,0.298232697876529,1.0
WBGene00011864,T20F10.2,BWM_posterior,0.111829379933573,0.703294219267762,0.542513863216266,0.206131838310266,0.0010106065437754,0.122843213061546,1.0
WBGene00003931,pat-4,BWM_head_row_2,0.0935285966316779,0.601962213285335,0.453815261044177,0.206093987268034,0.0020861290688351,0.0476463668004215,1.0
WBGene00011864,T20F10.2,BWM_anterior,0.112648106906287,0.702964669041949,0.546679499518768,0.20605877302048,0.0008469702240285,0.159406408225502,1.0
WBGene00006764,unc-27,BWM_posterior,0.0947563096075059,0.641580710688299,0.460258780036969,0.205876158625143,0.0046373061125998,0.000941915967093,1.0
WBGene00018349,F42C5.9,BWM_posterior,0.0669563412311492,0.359843159199176,0.326247689463956,0.205231618164599,0.0005012878158835,0.27721965181352,1.0
WBGene00010259,ric-7,BWM_posterior,0.0680809698616319,0.41740111383161,0.331792975970425,0.20519111250776,0.0066131781854098,7.78348496783975e-05,0.397736081856611
WBGene00006826,unc-97,BWM_head_row_1,0.133483928874154,0.92574834236514,0.650793650793651,0.205109451684676,3.4247749129848e-05,0.799284284221083,1.0
WBGene00006814,unc-82,BWM_far_posterior,0.0629743261470485,0.385860191995521,0.30718954248366,0.205001529797839,0.000626694940443,0.421750080788163,1.0
WBGene00003932,pat-6,BWM_head_row_2,0.11770410428902,0.806152137218143,0.57429718875502,0.204953300475287,0.0011550755460998,0.140613291504865,1.0
WBGene00003370,mlc-2,BWM_anterior,0.188434306304889,3.35465930198223,0.920115495668912,0.20479418854684,0.001462780666762,0.0644072369731023,1.0
WBGene00010868,somi-1,BWM_head_row_2,0.0789012484594542,0.505382605757423,0.385542168674699,0.204650113191709,0.0080678510486377,9.69301926409825e-05,0.49531328439542
WBGene00014569,bkip-1,BWM_head_row_2,0.085416084145224,0.536063506345335,0.417670682730924,0.2045058168477,0.0013728084817402,0.108175455113612,1.0
WBGene00002023,hsp-25,BWM_head_row_1,0.105434284548863,0.63388685069012,0.515873015873016,0.204380305433181,0.0001340403157726,0.614930856054527,1.0
WBGene00001137,eat-6,BWM_posterior,0.115116011377321,0.893007160626056,0.563770794824399,0.204189384115183,0.0082763902490972,9.81107859372119e-06,0.0501346116139153
WBGene00006836,unc-112,BWM_head_row_1,0.168065014999845,1.82322491796403,0.823412698412698,0.204107873638366,5.29274485858025e-06,0.92037654300893,1.0
WBGene00018367,F42H10.3,BWM_head_row_2,0.0765456858781959,0.46611225141364,0.375502008032129,0.203848938862789,0.0015508096959558,0.087735437489884,1.0
WBGene00000472,cey-1,BWM_head_row_1,0.200924372010049,5.825458912773,0.986111111111111,0.203754292742584,7.84528988879757e-05,0.700348008520314,1.0
WBGene00006672,twk-18,BWM_head_row_2,0.109446831224966,0.815923627649356,0.538152610441767,0.203375081903109,0.0010063397567748,0.169024912671349,1.0
WBGene00006774,unc-38,BWM_head_row_1,0.0757884708882403,0.383628580968414,0.373015873015873,0.203177602806772,0.0005712750804704,0.298998614434662,1.0
WBGene00011906,hsp-12.1,BWM_anterior,0.181775905794539,3.20624122761688,0.895091434071222,0.203080823785512,0.000686208617735,0.20534216416962,1.0
WBGene00006827,unc-98,BWM_posterior,0.163532280831503,1.77933616892169,0.805914972273567,0.202915054884962,0.0011424244966864,0.100894767319025,1.0
WBGene00006771,tln-1,BWM_head_row_2,0.10265278709841,0.736060166380994,0.506024096385542,0.202861460218287,0.0052019390719564,0.0017549833540401,1.0
WBGene00006796,unc-62,BWM_head_row_2,0.0944499622066439,0.653403762278557,0.465863453815261,0.202741729219434,0.0135949860645522,4.10013383029253e-07,0.0020951683872794
WBGene00004130,ketn-1,BWM_posterior,0.0641938755753012,0.376067884155593,0.317005545286506,0.202500797004303,0.0029867626303981,0.0079667363973346,1.0
WBGene00001572,gei-15,BWM_anterior,0.0723595019521568,0.405317065378433,0.358036573628489,0.202100867011535,0.0003036087847335,0.399587343909498,1.0
WBGene00003933,pat-9,BWM_head_row_2,0.0913030283476639,0.579050560487472,0.451807228915663,0.202084036076163,0.001547790448919,0.088044854153481,1.0
WBGene00003515,myo-3,BWM_head_row_1,0.16871670484288,2.3525011573766,0.83531746031746,0.201979143089813,0.0060769043908289,0.0006988230284307,1.0
WBGene00003370,mlc-2,BWM_head_row_2,0.175556581825177,3.29236546202979,0.869477911646586,0.201910341221566,0.0076977695029934,0.0001403833918183,0.717359132191967
WBGene00003371,mlc-3,BWM_head_row_2,0.201465518098331,29.8283357816343,0.997991967871486,0.201870881313821,0.0103453247659226,1.00709067903997e-05,0.0514623336989425
WBGene00006820,unc-89,BWM_anterior,0.0909930473037518,0.574833003830059,0.451395572666025,0.201581612257139,0.0016951131867041,0.0464931385030806,1.0
WBGene00003375,mlp-1,BWM_head_row_2,0.145686964504346,1.68749800991741,0.72289156626506,0.201533634231012,0.004661159620717,0.0030613023965816,1.0
WBGene00003991,pfn-3,BWM_head_row_1,0.105134648199532,0.661502101195611,0.521825396825397,0.201474763089597,1.72750602032156e-06,0.954459597988806,1.0
WBGene00011474,aldo-1,BWM_anterior,0.066507310595756,0.39753058492207,0.330125120307988,0.201460920434374,5.20516469998474e-05,0.727262951483036,1.0
WBGene00002978,lev-11,BWM_head_row_2,0.201386777760466,26.874275245845,1.0,0.201386777760466,0.0072407819423169,0.0002220589022204,1.0
WBGene00006827,unc-98,BWM_anterior,0.1639716579568,1.75880871776565,0.815206929740135,0.201141148308282,0.0003791657254958,0.346515498826177,1.0
WBGene00006824,unc-95,BWM_head_row_2,0.121885182620463,1.07730913342836,0.606425702811245,0.200989473327784,0.0103376802691907,1.01473838475225e-05,0.0518531314608402
WBGene00019277,sgcb-1,BWM_posterior,0.162068826357695,1.71800255171738,0.806839186691312,0.200868808841954,0.0079143249980264,1.53766221173137e-05,0.0785745390194731
WBGene00044070,set-18,BWM_far_posterior,0.170469197136255,2.59047324045871,0.849673202614379,0.200629132014207,0.0047504713150682,0.026923853029921,1.0
WBGene00014569,bkip-1,BWM_posterior,0.0873056160098977,0.522443648680876,0.435304990757856,0.200561945908088,0.0013427803331726,0.07529825125621,1.0
WBGene00003515,myo-3,BWM_head_row_2,0.163911662873851,2.33068740472282,0.817269076305221,0.200560216489381,0.0112439737940447,4.14389619145095e-06,0.0211753095383144
WBGene00003369,mlc-1,BWM_anterior,0.180889776674765,3.22087809572105,0.90279114533205,0.200367247297528,0.004418654663296,0.0013003138376405,1.0
WBGene00009180,nurf-1,BWM_head_row_2,0.110892559327413,1.17988849887004,0.55421686746988,0.200088748351636,0.0023316571662557,0.0362697728940663,1.0
WBGene00003932,pat-6,BWM_head_row_1,0.121852103726316,0.780730576880131,0.609126984126984,0.200043844553952,0.0001386528117515,0.608910045978727,1.0
WBGene00019727,zig-12,BWM_head_row_2,0.0975898425149383,0.737341314490535,0.48995983935743,0.199179268739505,0.0004914700914878,0.336516551283055,1.0
WBGene00004046,plp-1,BWM_head_row_2,0.0767840456345237,0.498596731486843,0.385542168674699,0.199158618364546,0.0031719787021946,0.0145849083295535,1.0
WBGene00001851,hif-1,BWM_posterior,0.0582309632574618,0.347752398078183,0.294824399260628,0.197510665343491,0.0046971633166103,0.0008727195307145,1.0
WBGene00006827,unc-98,BWM_head_row_2,0.150183330462573,1.71501432910353,0.761044176706827,0.197338518655307,0.0047686693335307,0.002739776851965,1.0
WBGene00003495,mup-2,BWM_posterior,0.186638346063411,3.96313617466189,0.94731977818854,0.197017258966449,0.0032137391165239,0.0059130026138085,1.0
WBGene00003991,pfn-3,BWM_posterior,0.095549569150312,0.64183077988261,0.485212569316081,0.19692311203931,0.0022539645871725,0.0211784083390622,1.0
WBGene00006543,tbx-2,BWM_anterior,0.0610286300665228,0.522334687531178,0.309913378248316,0.196921573413407,0.0027007901842031,0.0119555220829621,1.0
WBGene00006826,unc-97,BWM_head_row_2,0.106614808305368,0.875606498242653,0.542168674698795,0.196645090874345,0.0095448638754295,2.22636238017719e-05,0.113767117627055
WBGene00006794,unc-60,BWM_head_row_1,0.164797832409345,2.10042941272213,0.841269841269841,0.195891763052618,0.006069660425933,0.0007040021161869,1.0
WBGene00006820,unc-89,BWM_head_row_2,0.0788353359365881,0.551376623709428,0.403614457831325,0.195323369633935,0.0044252994504023,0.0039077279516598,1.0
WBGene00007630,har-1,BWM_anterior,0.0594203722041066,0.299779449660193,0.305101058710298,0.194756361892955,0.0014409065577873,0.0664370091025936,1.0
WBGene00016722,C46G7.2,BWM_posterior,0.0695990116491923,0.400716458524047,0.357670979667283,0.194589484765959,0.0084104399339016,8.30894615146791e-06,0.042458714834001
WBGene00006508,tns-1,BWM_head_row_2,0.157690212234884,2.00744649562735,0.811244979919679,0.19438050914102,0.0096971478113986,1.91412343563081e-05,0.0978117075607343
WBGene00019227,sgca-1,BWM_posterior,0.171402806344878,2.60055457256294,0.882624768946396,0.194196687398071,0.0109320942976636,3.69939788754755e-07,0.0018903923205368
WBGene00006495,cpna-1,BWM_posterior,0.0603586278596906,0.356685264400539,0.311460258780037,0.193792389745357,0.0074435418486999,2.76125898227118e-05,0.141100333994057
WBGene00001263,emb-9,BWM_head_row_1,0.177234002292469,3.15958843142033,0.91468253968254,0.193765590358795,0.019972504236974,7.35695475648017e-10,3.75940388056137e-06
WBGene00011906,hsp-12.1,BWM_head_row_2,0.165260978277058,3.01097563456872,0.853413654618474,0.193646981604647,0.0080293935741498,0.0001007298635165,0.51472960256942
WBGene00019277,sgcb-1,BWM_far_posterior,0.147391194369044,1.62680597533477,0.764705882352941,0.192742331097981,0.0068639477602998,0.00781178050038,1.0
WBGene00006836,unc-112,BWM_anterior,0.154581820955836,1.68576303289744,0.803657362848893,0.192347918530675,0.0041185883238654,0.0019051734652226,1.0
WBGene00006814,unc-82,BWM_anterior,0.0645253893723702,0.354103453172905,0.335899903753609,0.192097076097114,0.0023733911930003,0.0184703345670995,1.0
WBGene00006754,unc-15,BWM_head_row_2,0.177041372405816,5.1327229341161,0.921686746987952,0.192084103394545,0.0134280556032489,4.83013774736271e-07,0.0024682003889023
WBGene00003371,mlc-3,BWM_head_row_1,0.191140528756962,27.8252858372308,0.998015873015873,0.191520529808168,0.0316668740769668,8.00414637386379e-15,4.0901187970444e-11
WBGene00001131,dys-1,BWM_posterior,0.0927367657824809,0.701995518915781,0.485212569316081,0.191126058241227,0.0038933386527974,0.0024452989377609,1.0
WBGene00001851,hif-1,BWM_far_posterior,0.0549287348824029,0.332702674698219,0.287581699346405,0.191002191750174,0.001064849956274,0.294977125516857,1.0
WBGene00001971,hmg-1.1,BWM_anterior,0.0977584320078597,0.848259161069927,0.512993262752647,0.190564748323014,0.002100663097718,0.0266609387032922,1.0
WBGene00000472,cey-1,BWM_head_row_2,0.181263395591808,5.29856689643274,0.955823293172691,0.189641115556135,0.0199288186616882,8.403481119101781e-10,4.29417885186101e-06
WBGene00006959,xbp-1,BWM_head_row_1,0.12114480794016,1.08125751576186,0.640873015873016,0.189030907745637,0.0014750305702991,0.0951025994085974,1.0
WBGene00006824,unc-95,BWM_head_row_1,0.120631228174251,0.987936187378005,0.640873015873016,0.18822953250719,0.0091799863198693,3.06613872113808e-05,0.156679688650156
WBGene00001972,hmg-1.2,BWM_head_row_1,0.089839143758006,0.621263201598738,0.478174603174603,0.187879371178569,0.0032162970691088,0.0136914619972706,1.0
WBGene00003934,pat-10,BWM_head_row_1,0.187458109646976,79.3661674496651,0.998015873015873,0.18783078978544,0.0776306804027426,1.7923720875211399e-34,9.15902136723304e-31
WBGene00000063,act-1,BWM_head_row_2,0.082288638019217,0.826814295452903,0.439759036144578,0.187122108372466,0.0030928420186176,0.0158723965019738,1.0
WBGene00001572,gei-15,BWM_head_row_2,0.0595676558686911,0.364709156419134,0.319277108433735,0.186570393852881,0.0027241098825892,0.0236120048404918,1.0
WBGene00002004,hsf-1,BWM_head_row_2,0.0778840975050308,0.540819717175674,0.417670682730924,0.186472502680314,0.0050468772046644,0.0020576358656558,1.0
WBGene00003495,mup-2,BWM_anterior,0.176776798916775,3.68547878651231,0.948026948989413,0.186468115811705,0.0142575746402492,7.1685645893980605e-09,3.66313650518241e-05
WBGene00001131,dys-1,BWM_head_row_2,0.0878856761978335,0.67842880831701,0.471887550200803,0.186242837219239,0.0037253298857272,0.0081155386082698,1.0
WBGene00000063,act-1,BWM_anterior,0.0875323444908123,0.817980307735263,0.471607314725698,0.185604297808069,0.0027264797071226,0.0115569449494959,1.0
WBGene00019227,sgca-1,BWM_far_posterior,0.143126194706163,2.44936152463353,0.77124183006536,0.185578879576635,0.0203845353525321,4.4523491528778e-06,0.0227515041712056
WBGene00017597,F19C7.8,BWM_posterior,0.0679489347194026,1.0256169068721,0.367837338262477,0.184725495895461,0.0403480257477233,9.2990207021856e-23,4.75179957881684e-19
WBGene00006844,unc-120,BWM_head_row_1,0.0842357717505705,0.589068412661053,0.458333333333333,0.183787138364881,0.0013616235030652,0.108801757921926,1.0
WBGene00001263,emb-9,BWM_far_posterior,0.163832636622839,2.92936416997995,0.895424836601307,0.182966375206529,0.0178063296515359,1.8014628090522e-05,0.0920547495425672
WBGene00000942,deb-1,BWM_head_row_1,0.110237161271983,0.897741518302669,0.60515873015873,0.182162391085506,0.0100170306159106,1.33112592262283e-05,0.0680205346460264
WBGene00006874,vab-8,BWM_anterior,0.113170566048884,1.44898219372301,0.628488931665063,0.1800677153519,0.0058155019056204,0.0002239945005518,1.0
WBGene00006672,twk-18,BWM_posterior,0.0907949255148953,0.694121469362523,0.504621072088725,0.179926940306075,0.0163243174492398,5.02217312592391e-10,2.56633046734712e-06
WBGene00001824,hbl-1,BWM_head_row_2,0.0733767210605282,0.57466543438641,0.409638554216867,0.179125524941878,0.0092020420333383,3.12957046118852e-05,0.159921050566733
WBGene00006754,unc-15,BWM_head_row_1,0.168430706605236,4.6669063236014,0.942460317460317,0.178713844482187,0.014060926207274,2.4347920746411e-07,0.0012441787501416
WBGene00003930,pat-3,BWM_head_row_1,0.106662694348213,0.849809837919487,0.597222222222222,0.178597999838868,0.0122514852138658,1.45171376934082e-06,0.0074182573613316
WBGene00017597,F19C7.8,BWM_far_posterior,0.0547817796502202,0.9790948868384,0.30718954248366,0.178332176308164,0.016487068231246,3.69391495422611e-05,0.188759054160954
WBGene00002004,hsf-1,BWM_head_row_1,0.076144509557601,0.507428354977452,0.428571428571429,0.177670522301069,0.0057342279030033,0.0009915675646658,1.0
WBGene00001971,hmg-1.1,BWM_head_row_2,0.0800058097228053,0.765544666616299,0.453815261044177,0.17629598779627,0.0067088161058392,0.0003794163424686,1.0
WBGene00000942,deb-1,BWM_head_row_2,0.0923813215879632,0.851072064452086,0.528112449799197,0.174927369394698,0.0244927653434478,9.88574956897237e-12,5.05161802974488e-08
WBGene00000066,act-4,BWM_head_row_1,0.174003565558357,26.4617889618508,0.996031746031746,0.174696806855402,0.0894071015965088,1.41457940442507e-39,7.228500756612101e-36
WBGene00001972,hmg-1.2,BWM_head_row_2,0.0696005004418842,0.554904183837294,0.403614457831325,0.172443030945564,0.0142010086827054,2.26274188900765e-07,0.0011562611052829
WBGene00010868,somi-1,BWM_far_posterior,0.057472921010195,0.403129147580995,0.333333333333333,0.172418763030585,0.0111546486738392,0.0006932587174338,1.0
WBGene00002978,lev-11,BWM_head_row_1,0.171086465266593,21.8457027737911,0.994047619047619,0.172110935118489,0.0962972505680008,1.41255423062316e-42,7.21815211848436e-39
WBGene00019727,zig-12,BWM_posterior,0.0734912449854011,0.606461772004458,0.427911275415896,0.171744118950765,0.0081401224020712,1.1617815890774e-05,0.059367039201855
WBGene00001137,eat-6,BWM_far_posterior,0.0737987143355176,0.70715565021663,0.431372549019608,0.171078837777791,0.0208607628407252,3.4415875531517e-06,0.0175865123966052
WBGene00006874,vab-8,BWM_head_row_2,0.0977676327429005,1.35198591701485,0.572289156626506,0.170836074056016,0.01102282468346,5.15485272843475e-06,0.0263412974423015
WBGene00004046,plp-1,BWM_anterior,0.0616945856806808,0.403361785663979,0.36381135707411,0.169578504027057,0.021941267340317,6.53536387437016e-13,3.3395709398031504e-09
WBGene00010593,gsnl-1,BWM_posterior,0.0865110405693393,1.30107656701587,0.516635859519408,0.16745070822187,0.0001086627603603,0.612954887627897,1.0
WBGene00006874,vab-8,BWM_head_row_1,0.0998596444325091,1.31434630896775,0.597222222222222,0.167206846491643,0.0106866094207027,6.84162350954336e-06,0.0349606961337666
WBGene00019727,zig-12,BWM_anterior,0.0770653446330221,0.580493850213909,0.46390760346487,0.166122184800228,0.003419072119422,0.0046786428469323,1.0
WBGene00006584,tni-1,BWM_head_row_1,0.144920381662694,2.70665674410565,0.876984126984127,0.165248579995471,0.0667050932114047,9.11596186446386e-30,4.65825651274103e-26
WBGene00019407,lect-2,BWM_anterior,0.079267150109222,0.652252144926719,0.487006737247353,0.162763970283561,0.0076485780776013,2.30074569492525e-05,0.11756810501068
WBGene00003375,mlp-1,BWM_head_row_1,0.118371597409721,1.26680220797988,0.73015873015873,0.162117622539401,0.0195469944384181,1.11588942246862e-09,5.70219494881463e-06
WBGene00019407,lect-2,BWM_head_row_2,0.0748318511393158,0.648378167910796,0.461847389558233,0.162027225510345,0.0054295142656731,0.0013903273544624,1.0
WBGene00010593,gsnl-1,BWM_anterior,0.0845307779392235,1.18553232215715,0.541867179980751,0.155999073319455,1.23789619535085e-05,0.864945349882749,1.0
WBGene00017060,D2063.1,BWM_anterior,0.083659111521088,1.42077784559065,0.542829643888354,0.154116696578742,0.0381306043141927,2.00546728823344e-21,1.02479378428729e-17
WBGene00006588,tnt-3,BWM_head_row_1,0.147066097077585,12.2639115194607,0.982142857142857,0.149740026115359,0.133314554571481,6.71308998700607e-59,3.4303889833601e-55
WBGene00010593,gsnl-1,BWM_head_row_2,0.075324148039537,1.10344865535486,0.51004016064257,0.147682778439722,0.0008884203293063,0.19627646842949,1.0
WBGene00017060,D2063.1,BWM_head_row_2,0.0681592246996242,1.26974987129318,0.481927710843373,0.14143039125172,0.0376867277429897,2.64332557901989e-17,1.35073937087916e-13
